Date,TQQQ,SQQQ,UVXY,TLT
2017-11-16,11.28915,2135.92944,811.0,113.48766
2017-11-17,11.16274,2161.85986,786.0,114.3289
2017-11-20,11.1353,2166.66235,735.5,114.28365
2017-11-21,11.48624,2096.55298,679.5,114.64549
2017-11-22,11.53198,2088.86987,665.5,115.01633
2017-11-24,11.66171,2065.81982,661.0,114.69977
2017-11-27,11.64258,2068.70117,658.5,114.53694
2017-11-28,11.72824,2053.33472,640.0,114.69073
2017-11-29,11.12532,2159.93945,668.5,113.56001
2017-11-30,11.40142,2108.07764,672.5,113.18008
2017-12-01,11.24923,2134.0083,709.5,114.70739
2017-12-04,10.86087,2208.91992,698.5,114.76177
2017-12-05,10.87667,2204.11743,692.5,115.33283
2017-12-06,11.02054,2176.26611,690.0,115.73164
2017-12-07,11.12948,2153.21655,646.5,114.82523
2017-12-08,11.27667,2126.3252,603.0,114.83427
2017-12-11,11.53531,2075.42383,563.0,114.59863
2017-12-12,11.49206,2085.02783,565.0,114.55331
2017-12-13,11.54944,2073.50317,562.5,115.41443
2017-12-14,11.53281,2078.30566,556.0,115.90388
2017-12-15,11.90787,2009.15649,518.5,116.33896
2017-12-18,12.2139,1957.29492,504.0,115.27841
2017-12-19,12.01515,1989.94849,509.0,113.78284
2017-12-20,11.96525,1998.59216,505.5,112.52292
2017-12-21,11.95943,1999.55249,498.5,113.17874
2017-12-22,11.91951,2006.27563,503.0,113.33315
2017-12-26,11.72657,2038.01404,502.5,113.66927
2017-12-27,11.72657,2038.01404,508.0,115.14983
2017-12-28,11.75818,2033.2052,492.5,115.0499
2017-12-29,11.53614,2068.79102,510.5,115.23159
2018-01-02,12.12825,1962.99512,472.5,113.98717
2018-01-03,12.48334,1905.28821,452.5,114.53217
2018-01-04,12.55653,1895.67041,450.0,114.514
2018-01-05,12.93574,1838.92554,449.5,114.18698
2018-01-08,13.07961,1817.76624,438.5,114.11432
2018-01-09,13.08959,1816.80457,448.0,112.58835
2018-01-10,12.99645,1830.26929,439.0,112.45209
2018-01-11,13.25675,1792.75989,433.5,112.91531
2018-01-12,13.53783,1755.25037,433.5,113.10606
2018-01-16,13.43305,1768.71545,487.5,113.57842
2018-01-17,13.85634,1712.93213,467.0,113.424
2018-01-18,13.86964,1711.00854,471.5,112.37032
2018-01-19,14.0027,1695.62024,467.0,111.77988
2018-01-22,14.44013,1641.76013,446.0,111.88892
2018-01-23,14.80604,1601.36536,462.5,112.37032
2018-01-24,14.50583,1632.14246,485.0,111.76172
2018-01-25,14.48753,1635.02771,503.0,112.67916
2018-01-26,15.13453,1562.89441,496.0,112.26135
2018-01-29,14.93411,1584.05334,566.5,111.48015
2018-01-30,14.5524,1620.60132,601.5,110.82617
2018-01-31,14.73203,1604.25085,577.5,111.48015
2018-02-01,14.36362,1643.68384,540.0,109.86447
2018-02-02,13.48627,1740.82373,688.0,108.84505
2018-02-05,11.92949,1942.79773,1143.5,109.87361
2018-02-06,12.84925,1792.75989,761.0,109.19092
2018-02-07,12.34114,1860.08459,932.5,108.15329
2018-02-08,10.8118,2093.79736,1395.5,108.03493
2018-02-09,11.32075,1993.77234,1167.0,107.35227
2018-02-12,11.95444,1883.16736,1065.5,107.82561
2018-02-13,12.09997,1859.12292,1068.0,108.30799
2018-02-14,12.8085,1749.47998,825.0,107.10652
2018-02-15,13.47795,1660.99597,787.5,107.47058
2018-02-16,13.32743,1675.42273,809.5,108.05315
2018-02-20,13.39396,1671.57568,876.0,107.57983
2018-02-21,13.27338,1685.04053,903.0,106.25997
2018-02-22,13.27587,1682.15503,874.0,106.57858
2018-02-23,14.06674,1583.09155,741.0,107.52522
2018-02-26,14.6314,1521.53772,679.5,107.56162
2018-02-27,14.10748,1577.32092,808.0,107.4069
2018-02-28,13.8239,1607.13623,856.0,108.08957
2018-03-01,13.15862,1684.07874,942.0,108.82743
2018-03-02,13.52037,1639.83679,887.5,107.94272
2018-03-05,13.94449,1587.90063,827.0,107.65083
2018-03-06,14.12079,1566.74146,836.0,107.75118
2018-03-07,14.22641,1555.2002,823.0,107.63264
2018-03-08,14.43847,1531.15552,777.0,108.25281
2018-03-09,15.27923,1444.59497,683.5,107.5414
2018-03-12,15.50792,1423.43616,726.5,108.1616
2018-03-13,14.94492,1475.37219,748.5,108.70884
2018-03-14,14.89419,1478.25769,772.5,109.66654
2018-03-15,14.82766,1484.0282,737.0,109.66654
2018-03-16,14.72953,1494.60779,718.0,109.27431
2018-03-19,13.80478,1588.86243,820.0,108.92774
2018-03-20,13.90623,1577.32092,793.5,108.48996
2018-03-21,13.70498,1598.04358,779.5,108.60854
2018-03-22,12.70372,1715.63159,934.0,109.68476
2018-03-23,11.67751,1851.53296,1012.0,109.60266
2018-03-26,12.99146,1645.27148,898.5,109.18312
2018-03-27,11.7457,1805.2688,1005.0,110.35056
2018-03-28,11.34071,1865.9906,1033.5,110.64244
2018-03-29,11.96857,1766.71521,926.5,111.18054
2018-04-02,10.90577,1914.18237,1059.0,111.39991
2018-04-03,11.27168,1854.42432,992.5,110.54072
2018-04-04,11.80475,1766.71521,966.5,110.31222
2018-04-05,11.9902,1739.72766,915.0,109.48962
2018-04-06,11.09538,1868.88196,996.0,110.68698
2018-04-09,11.31742,1832.2561,1000.0,110.86978
2018-04-10,12.06504,1714.66797,961.0,110.66871
2018-04-11,11.86213,1737.79993,973.0,111.06174
2018-04-12,12.27794,1679.96973,913.0,110.24827
2018-04-13,12.09581,1702.13806,863.0,110.5042
2018-04-16,12.36276,1665.51208,797.5,110.54072
2018-04-17,13.15362,1559.48999,725.5,110.84237
2018-04-18,13.2451,1550.81543,729.5,109.95575
2018-04-19,12.88501,1589.36877,746.0,109.06003
2018-04-20,12.26712,1664.54822,779.0,108.274
2018-04-23,12.17066,1680.93347,766.0,108.30141
2018-04-24,11.39476,1785.99207,823.5,107.80785
2018-04-25,11.43967,1779.24524,835.5,107.08578
2018-04-26,12.14904,1671.29529,774.5,107.83524
2018-04-27,12.17731,1666.47595,751.0,108.66702
2018-04-30,11.91785,1702.13806,754.0,108.85896
2018-05-01,12.30538,1647.19922,737.5,108.4669
2018-05-02,12.09082,1674.18677,728.5,108.34778
2018-05-03,12.09165,1676.11426,750.5,108.83331
2018-05-04,12.77191,1581.6582,715.5,108.99817
2018-05-07,13.07545,1543.10474,709.5,108.82414
2018-05-08,13.03221,1548.8877,706.0,108.72337
2018-05-09,13.46881,1495.87646,663.0,108.07299
2018-05-10,13.88794,1451.54016,616.5,108.94324
2018-05-11,13.84636,1455.39539,601.5,109.21803
2018-05-14,13.9079,1447.68481,572.0,108.64095
2018-05-15,13.45799,1495.87646,632.5,107.4043
2018-05-16,13.70582,1466.96155,598.0,106.99209
2018-05-17,13.55114,1485.27441,577.0,106.45162
2018-05-18,13.33408,1507.44287,587.5,107.36768
2018-05-21,13.56694,1482.38306,559.5,107.42262
2018-05-22,13.49625,1489.12988,568.5,107.25773
2018-05-23,13.83555,1451.54016,553.0,108.03636
2018-05-24,13.8239,1454.43152,548.5,108.89742
2018-05-25,13.85883,1450.57629,559.0,109.57529
2018-05-29,13.6817,1468.88916,660.5,111.97528
2018-05-30,13.97359,1437.08252,612.5,111.22417
2018-05-31,13.94366,1440.93787,625.5,111.04092
2018-06-01,14.59232,1373.46912,585.5,110.45421
2018-06-04,14.96654,1337.80713,549.5,109.65543
2018-06-05,15.12122,1326.24121,540.0,109.91252
2018-06-06,15.37071,1301.18152,508.5,109.0219
2018-06-07,15.01394,1332.02417,519.5,110.07778
2018-06-08,15.00396,1332.98816,514.5,109.74726
2018-06-11,15.12122,1323.34961,502.5,109.54526
2018-06-12,15.36073,1303.10901,501.5,109.57281
2018-06-13,15.34326,1305.03687,510.5,109.51769
2018-06-14,15.8098,1264.55554,487.5,110.42668
2018-06-15,15.65262,1277.08545,492.5,110.52768
2018-06-18,15.61769,1279.97717,483.0,110.42668
2018-06-19,15.47798,1291.54297,517.0,111.06941
2018-06-20,15.80231,1263.60266,500.5,110.09615
2018-06-21,15.39316,1297.44043,549.0,110.67459
2018-06-22,15.23848,1310.00891,527.0,110.66539
2018-06-25,14.26549,1394.12,642.0,110.9133
2018-06-26,14.42267,1379.61816,605.0,111.06941
2018-06-27,13.84386,1433.75867,657.5,112.11613
2018-06-28,14.18316,1397.98718,642.0,112.14363
2018-06-29,14.24803,1391.2196,617.0,111.75802
2018-07-02,14.56737,1359.31543,618.5,111.67057
2018-07-03,14.0659,1407.65515,626.0,112.26873
2018-07-05,14.58234,1355.44836,593.0,112.59081
2018-07-06,15.23848,1295.50684,549.5,112.95891
2018-07-09,15.6626,1257.80176,503.5,112.23192
2018-07-10,15.70002,1255.86816,491.0,112.22273
2018-07-11,15.4705,1276.1709,514.5,112.65523
2018-07-12,16.23392,1211.39551,488.5,112.64602
2018-07-13,16.28132,1207.52844,480.5,112.9313
2018-07-16,16.17155,1217.19629,475.5,112.46201
2018-07-17,16.47093,1193.02661,466.5,112.25034
2018-07-18,16.36615,1200.76099,459.5,111.79942
2018-07-19,16.12415,1220.0968,473.5,112.50801
2018-07-20,16.10169,1222.03027,476.5,111.12766
2018-07-23,16.2414,1210.42883,472.5,109.75652
2018-07-24,16.44848,1194.95996,461.0,110.13378
2018-07-25,17.13456,1144.68665,457.0,109.95896
2018-07-26,16.3861,1194.95996,459.5,109.7473
2018-07-27,15.70252,1245.2334,478.5,109.93133
2018-07-30,15.02642,1298.40723,499.0,109.55405
2018-07-31,15.3258,1274.2373,478.5,110.15219
2018-08-01,15.53537,1255.86816,470.5,109.25481
2018-08-02,16.15409,1205.59473,464.0,109.41159
2018-08-03,16.29879,1194.95996,453.0,109.95576
2018-08-06,16.59817,1172.72375,428.0,110.02032
2018-08-07,16.76033,1161.12219,414.5,109.44849
2018-08-08,16.80524,1159.1886,404.5,109.55914
2018-08-09,16.79027,1160.1554,413.0,110.48145
2018-08-10,16.39858,1186.25903,443.0,111.28386
2018-08-13,16.35118,1190.12598,482.5,111.05325
2018-08-14,16.65305,1169.82324,446.0,110.80428
2018-08-15,16.04681,1210.42883,488.0,111.44985
2018-08-16,16.194,1201.72754,449.0,111.44063
2018-08-17,16.19151,1199.79395,431.0,111.579
2018-08-20,16.15907,1202.69421,418.5,112.32604
2018-08-21,16.32623,1190.12598,432.5,111.9479
2018-08-22,16.51583,1176.59082,424.5,112.3906
2018-08-23,16.43351,1182.39172,420.0,112.56583
2018-08-24,16.89006,1149.52063,416.0,112.78718
2018-08-27,17.39901,1115.68274,418.0,112.14156
2018-08-28,17.47635,1110.84875,418.0,111.46831
2018-08-29,18.08759,1071.21021,417.5,111.61584
2018-08-30,17.98529,1077.97766,431.0,111.85564
2018-08-31,18.03769,1074.11035,420.5,111.59743
2018-09-04,17.82313,1088.6123,424.5,110.95221
2018-09-05,17.1146,1132.11829,429.0,110.65642
2018-09-06,16.64806,1161.12219,448.5,111.06315
2018-09-07,16.4834,1172.72375,460.5,110.12027
2018-09-10,16.6281,1163.05603,441.0,110.52699
2018-09-11,16.99734,1136.95251,420.5,109.68584
2018-09-12,16.85015,1147.58704,413.0,109.94468
2018-09-13,17.34911,1113.74902,394.5,110.11104
2018-09-14,17.21689,1121.48352,383.0,109.58412
2018-09-17,16.49089,1170.79016,399.5,109.58412
2018-09-18,16.88258,1140.81958,398.0,108.43794
2018-09-19,16.84516,1144.68665,376.29999,107.79086
2018-09-20,17.37406,1106.98157,367.60001,108.29002
2018-09-21,17.09713,1126.3175,368.39999,108.2438
2018-09-24,17.24433,1116.64954,368.20001,107.9665
2018-09-25,17.31418,1111.81555,372.89999,107.85557
2018-09-26,17.29672,1111.52393,379.0,108.61356
2018-09-27,17.77573,1082.3501,368.10001,108.68752
2018-09-28,17.74829,1083.32239,368.0,108.40096
2018-10-01,17.85057,1077.48779,361.20001,107.60514
2018-10-02,17.74829,1083.32239,362.29999,108.26289
2018-10-03,17.80068,1082.3501,357.20001,106.38226
2018-10-04,16.78528,1142.6427,390.39999,105.63184
2018-10-05,16.15409,1186.40344,402.89999,104.72397
2018-10-08,15.86468,1206.82532,408.5,104.37189
2018-10-09,15.98693,1198.07288,419.5,105.42802
2018-10-10,13.91372,1354.6394,523.09998,105.1408
2018-10-11,13.34988,1404.23486,591.0,106.4193
2018-10-12,14.47755,1287.53943,522.20001,106.04875
2018-10-15,13.93118,1337.13501,534.40002,106.00243
2018-10-16,15.1312,1224.32935,478.70001,106.24328
2018-10-17,15.1811,1218.49475,487.29999,105.6133
2018-10-18,14.12827,1301.15381,534.90002,105.57627
2018-10-19,14.07089,1308.93359,527.59998,105.34464
2018-10-22,14.28296,1287.53943,533.79999,105.20569
2018-10-23,14.12578,1301.15381,563.20001,105.53921
2018-10-24,12.20475,1481.05945,639.79999,106.33595
2018-10-25,13.45716,1331.30017,609.29999,105.89127
2018-10-26,12.41183,1428.54651,665.5,106.53048
2018-10-29,11.7482,1512.1781,668.0,106.2896
2018-10-30,12.20226,1447.02319,633.20001,105.76154
2018-10-31,13.02556,1349.7771,602.29999,105.22422
2018-11-01,13.59438,1290.45679,574.70001,105.32174
2018-11-02,12.98564,1350.74951,577.09998,104.01231
2018-11-05,12.8584,1363.39148,571.5,104.42091
2018-11-06,13.13034,1332.27271,543.0,104.3559
2018-11-07,14.33784,1209.74243,484.70001,104.49517
2018-11-08,14.09335,1232.10913,479.0,104.48592
2018-11-09,13.37733,1293.37427,499.89999,105.266
2018-11-12,12.20226,1410.06958,561.0,105.95325
2018-11-13,12.19727,1408.12476,568.90002,105.88822
2018-11-14,11.88791,1443.13342,590.09998,105.95325
2018-11-15,12.52409,1367.28125,581.40002,105.90681
2018-11-16,12.38688,1381.86816,541.20001,106.51971
2018-11-19,11.19933,1518.01294,589.29999,106.8169
2018-11-20,10.57812,1597.75476,638.40002,106.85405
2018-11-21,10.81513,1563.71851,614.90002,106.8169
2018-11-23,10.57562,1599.69971,622.79999,106.92834
2018-11-26,11.30162,1488.83911,570.20001,106.68687
2018-11-27,11.41888,1472.30701,553.79999,106.80761
2018-11-28,12.50164,1334.21765,529.09998,106.28754
2018-11-29,12.38688,1346.85974,545.5,106.70545
2018-11-30,12.64634,1315.74084,522.29999,107.10483
2018-12-03,13.295,1250.58582,478.0,107.86527
2018-12-04,11.83302,1389.64795,569.79999,109.67109
2018-12-06,12.00517,1363.39148,588.70001,110.01555
2018-12-07,10.8301,1500.50854,653.59998,110.22029
2018-12-10,11.1694,1452.85791,651.59998,110.67643
2018-12-11,11.28915,1438.27112,644.90002,110.65778
2018-12-12,11.57356,1400.34509,637.09998,110.16445
2018-12-13,11.57605,1399.37256,622.40002,109.90383
2018-12-14,10.70286,1502.45374,658.70001,110.28545
2018-12-17,10.01179,1607.47937,710.70001,110.92774
2018-12-18,10.17894,1575.38794,717.09998,111.59206
2018-12-19,9.44297,1691.11121,708.09998,113.06625
2018-12-20,9.06375,1760.15601,767.20001,112.65575
2018-12-21,8.18806,1935.19897,825.90002,112.63705
2018-12-24,7.58182,2076.20581,880.79999,113.19691
2018-12-26,8.95858,1694.42322,814.90002,111.98394
2018-12-27,9.08599,1669.01672,865.29999,112.00259
2018-12-28,9.04852,1673.90247,866.40002,112.94498
2018-12-31,9.25337,1637.74695,817.29999,113.37423
2019-01-02,9.38577,1612.34045,779.20001,113.97137
2019-01-03,8.47643,1771.62024,833.0,115.26825
2019-01-04,9.56065,1539.05237,735.40002,113.93401
2019-01-07,9.86543,1490.19348,709.5,113.59812
2019-01-08,10.15023,1448.17493,688.0,113.29953
2019-01-09,10.39005,1415.92798,665.20001,113.12224
2019-01-10,10.48998,1401.27039,654.20001,112.39449
2019-01-11,10.36507,1416.90527,620.5,112.83302
2019-01-14,10.09527,1456.96948,623.59998,112.41315
2019-01-15,10.65487,1371.95532,582.59998,112.00259
2019-01-16,10.66985,1370.00085,598.40002,112.11456
2019-01-17,10.91967,1339.70825,589.70001,112.14256
2019-01-18,11.21946,1301.59851,568.5,111.55473
2019-01-22,10.59991,1376.84106,645.0,112.31051
2019-01-23,10.6099,1373.90942,635.0,112.26385
2019-01-24,10.79726,1348.50293,604.59998,113.00097
2019-01-25,11.18199,1299.64417,569.70001,112.45978
2019-01-28,10.76978,1348.50293,606.09998,112.34782
2019-01-29,10.465,1387.58997,601.40002,112.91696
2019-01-30,11.24944,1282.05493,562.79999,112.83302
2019-01-31,11.74408,1224.40173,528.90002,113.80341
2019-02-01,11.59419,1241.99072,520.29999,113.11603
2019-02-04,12.01889,1197.04053,495.39999,112.61107
2019-02-05,12.33616,1164.79395,490.10001,113.12539
2019-02-06,12.23873,1173.5885,484.5,113.18151
2019-02-07,11.73909,1221.47009,509.29999,113.92961
2019-02-08,11.79904,1214.62988,500.0,114.41591
2019-02-11,11.77156,1218.53845,492.70001,113.96705
2019-02-12,12.2812,1165.771,479.39999,113.67714
2019-02-13,12.30618,1164.79395,476.89999,113.24696
2019-02-14,12.35115,1158.93066,488.60001,113.89221
2019-02-15,12.49854,1146.22766,464.89999,114.06989
2019-02-19,12.57349,1139.38733,465.29999,114.35979
2019-02-20,12.5635,1139.38733,439.20001,114.03251
2019-02-21,12.4211,1153.06775,446.20001,113.01317
2019-02-22,12.69091,1127.66125,421.29999,113.68649
2019-02-25,12.83081,1114.95789,432.39999,113.34982
2019-02-26,12.87078,1112.02637,438.0,113.91092
2019-02-27,12.83081,1115.93518,439.0,112.62041
2019-02-28,12.75086,1123.75244,437.39999,112.23698
2019-03-01,13.00568,1099.32312,408.79999,111.19962
2019-03-04,13.00818,1099.32312,423.79999,112.07111
2019-03-05,13.04066,1097.36865,426.70001,112.3054
2019-03-06,12.81582,1114.95789,444.70001,112.71776
2019-03-07,12.34865,1158.93066,470.89999,113.44868
2019-03-08,12.2787,1162.83948,475.39999,113.92664
2019-03-11,13.04565,1091.50562,424.0,113.58929
2019-03-12,13.258,1072.93933,405.79999,114.38585
2019-03-13,13.54529,1051.44128,399.70001,114.17027
2019-03-14,13.48534,1054.37292,390.0,113.34562
2019-03-15,13.8201,1029.9436,377.89999,114.09535
2019-03-18,13.94501,1019.19464,379.79999,114.02971
2019-03-19,14.08491,1010.40009,384.39999,113.77667
2019-03-20,14.24735,997.56299,389.60001,114.96684
2019-03-21,14.90711,951.50653,381.39999,115.21986
2019-03-22,13.93246,1015.20166,447.89999,117.0098
2019-03-25,13.84499,1020.10132,448.70001,117.19723
2019-03-26,14.03492,1006.38239,413.0,117.1129
2019-03-27,13.76002,1025.98096,421.79999,118.19057
2019-03-28,13.84749,1019.12146,408.39999,118.60291
2019-03-29,14.15988,996.58307,389.0,118.49045
2019-04-01,14.71718,958.36603,378.5,116.80743
2019-04-02,14.87962,946.60693,377.20001,117.02343
2019-04-03,15.13703,930.92816,381.10001,116.00915
2019-04-04,15.11453,932.888,376.29999,116.33782
2019-04-05,15.34195,918.18915,364.29999,116.4881
2019-04-08,15.46191,911.32971,361.70001,116.07487
2019-04-09,15.29197,921.12897,380.70001,116.44114
2019-04-10,15.53938,906.43005,365.39999,116.72291
2019-04-11,15.42192,914.26947,354.0,116.0373
2019-04-12,15.61185,901.5304,329.70001,115.21079
2019-04-15,15.62435,902.51031,323.29999,115.50196
2019-04-16,15.77679,892.71112,319.79999,114.77876
2019-04-17,15.93424,883.89178,322.70001,114.82571
2019-04-18,15.98422,881.93195,315.60001,115.42678
2019-04-22,16.11917,874.09259,310.79999,114.87267
2019-04-23,16.73145,840.77515,307.5,115.11688
2019-04-24,16.56901,848.61456,318.0,116.05605
2019-04-25,16.75394,840.77515,327.0,115.887
2019-04-26,16.81392,837.83533,310.79999,116.28148
2019-04-29,16.90389,832.93567,318.20001,115.53952
2019-04-30,16.51653,852.53418,317.89999,116.13123
2019-05-01,16.3266,862.33337,335.89999,116.61026
2019-05-02,16.12667,872.13263,337.10001,116.05495
2019-05-03,16.88639,830.97589,313.39999,116.38435
2019-05-06,16.584,845.67474,338.79999,116.70438
2019-05-07,15.61935,895.65088,423.20001,117.59846
2019-05-08,15.4819,902.51031,412.89999,117.09026
2019-05-09,15.23699,917.20929,411.29999,117.57021
2019-05-10,15.27947,916.22931,364.39999,117.41025
2019-05-13,13.70005,1011.28198,442.5,118.33257
2019-05-14,14.12989,977.96448,408.0,117.98433
2019-05-15,14.71718,937.78766,382.60001,118.70907
2019-05-16,15.17701,909.36981,359.29999,118.31374
2019-05-17,14.70468,937.78766,365.39999,118.5773
2019-05-20,13.96745,984.82404,373.70001,118.33257
2019-05-21,14.3873,956.40625,346.10001,118.14436
2019-05-22,14.19986,967.18542,339.89999,118.82198
2019-05-23,13.53011,1011.28198,373.5,120.15845
2019-05-24,13.51011,1017.16144,362.39999,120.26196
2019-05-28,13.36517,1026.96082,378.20001,121.12786
2019-05-29,13.03029,1051.94885,388.10001,121.49488
2019-05-30,13.18523,1038.96484,378.10001,122.53961
2019-05-31,12.55046,1088.6958,401.39999,124.07368
2019-06-03,11.74825,1158.51575,405.60001,124.90358
2019-06-04,12.70041,1065.17786,373.79999,123.47951
2019-06-05,12.98031,1040.92468,361.29999,122.78167
2019-06-06,13.2802,1016.67157,350.89999,123.17773
2019-06-07,14.03742,958.85596,354.29999,124.24345
2019-06-10,14.54974,925.29358,349.79999,123.07401
2019-06-11,14.60472,920.63898,350.60001,123.14947
2019-06-12,14.35731,936.80774,348.29999,123.24374
2019-06-13,14.59222,920.88397,345.60001,123.66817
2019-06-14,14.40229,933.86798,340.79999,123.97939
2019-06-17,14.6647,916.22931,335.0,124.19628
2019-06-18,15.29947,877.52228,331.10001,124.81875
2019-06-19,15.4794,866.9881,313.60001,124.99793
2019-06-20,15.90425,843.9599,316.29999,125.32806
2019-06-21,15.83177,846.89972,326.5,123.95107
2019-06-24,15.82678,848.12457,321.29999,124.87534
2019-06-25,15.01707,890.90582,334.70001,125.262
2019-06-26,15.207,879.5567,329.89999,124.46037
2019-06-27,15.37194,870.18134,321.89999,125.33746
2019-06-28,15.43692,867.2207,314.89999,125.25253
2019-07-01,16.0517,832.43317,289.10001,124.95963
2019-07-02,16.24663,822.56433,273.0,125.92342
2019-07-03,16.60649,804.55377,270.0,126.82115
2019-07-05,16.49903,809.24152,271.5,125.13918
2019-07-08,16.15166,826.75854,283.29999,125.30929
2019-07-09,16.39407,813.68243,284.20001,125.26198
2019-07-10,16.8789,789.99738,271.10001,124.57218
2019-07-11,16.83391,791.97107,264.5,122.90913
2019-07-12,17.11631,778.8949,257.60001,123.05084
2019-07-15,17.26126,771.74005,256.70001,123.75954
2019-07-16,17.01635,783.58258,258.20001,123.39102
2019-07-17,16.76394,794.93176,266.60001,124.72335
2019-07-18,16.83641,791.97107,263.60001,124.73285
2019-07-19,16.42906,810.7218,267.5,124.43989
2019-07-22,16.81642,791.23096,260.0,124.67608
2019-07-23,17.1413,776.42767,245.89999,123.99576
2019-07-24,17.50617,759.89746,236.3,124.53437
2019-07-25,17.00635,781.60883,246.39999,123.93905
2019-07-26,17.51117,758.17047,237.8,124.23199
2019-07-29,17.34873,765.32532,240.3,124.26981
2019-07-30,17.11631,775.44086,249.3,124.57218
2019-07-31,16.39407,807.76117,269.89999,125.57388
2019-08-01,16.16415,820.09717,301.20001,128.06779
2019-08-02,15.42442,858.09204,306.0,129.25131
2019-08-05,13.80501,948.63831,370.10001,131.48586
2019-08-06,14.3723,908.17621,335.0,132.53679
2019-08-07,14.58223,896.33362,338.29999,132.58414
2019-08-08,15.54688,836.38074,308.0,132.86816
2019-08-09,15.08704,860.06586,324.70001,132.60307
2019-08-12,14.58223,889.42542,359.89999,135.3678
2019-08-13,15.53938,830.95288,319.89999,134.90384
2019-08-14,14.14738,906.20245,385.79999,137.94316
2019-08-15,14.08741,909.16309,372.29999,139.47705
2019-08-16,14.73717,866.23383,341.39999,138.3598
2019-08-19,15.42692,827.25201,303.79999,136.38091
2019-08-20,15.10954,843.78229,315.0,137.79169
2019-08-21,15.4944,821.82416,291.0,136.87326
2019-08-22,15.34445,830.21271,297.70001,135.96432
2019-08-23,13.93996,906.20245,353.20001,138.19882
2019-08-26,14.50476,868.94769,340.0,137.64014
2019-08-27,14.41729,873.63538,348.70001,139.76109
2019-08-28,14.56223,865.98706,337.60001,139.94098
2019-08-29,15.22449,825.52502,316.70001,139.41078
2019-08-30,15.11703,831.19952,317.5,139.44862
2019-09-03,14.67719,855.37811,340.5,139.62883
2019-09-04,15.29447,819.6037,308.79999,139.83754
2019-09-05,16.13916,774.45398,291.5,137.30501
2019-09-06,16.09418,776.42767,278.10001,138.28195
2019-09-09,15.99172,781.85559,274.29999,135.82536
2019-09-10,15.85926,788.51703,273.0,133.44461
2019-09-11,16.28661,767.29913,266.10001,133.20749
2019-09-12,16.48904,757.18359,256.5,132.3349
2019-09-13,16.3141,765.57202,251.10001,129.50839
2019-09-16,16.08918,776.42767,256.5,131.15872
2019-09-17,16.30161,765.81879,254.60001,131.87006
2019-09-18,16.29161,766.55896,242.10001,132.42972
2019-09-19,16.36408,763.35162,236.10001,132.82809
2019-09-20,15.84927,786.29657,253.39999,134.58281
2019-09-23,15.86426,786.78998,250.39999,134.55438
2019-09-24,15.23699,817.87671,267.79999,136.17628
2019-09-25,15.72431,790.70929,258.29999,134.18445
2019-09-26,15.56687,799.39294,261.60001,135.04758
2019-09-27,15.00207,828.42114,272.10001,135.37956
2019-09-30,15.40193,806.58795,260.39999,135.71153
2019-10-01,15.02956,825.94012,276.20001,136.12015
2019-10-02,14.25984,868.61414,305.79999,136.45264
2019-10-03,14.72967,839.33777,288.10001,137.69736
2019-10-04,15.34945,803.85876,264.5,138.71405
2019-10-07,15.207,812.0462,268.5,137.56433
2019-10-08,14.51475,848.26953,300.70001,137.93495
2019-10-09,14.95459,822.71472,284.20001,137.15578
2019-10-10,15.28197,804.35504,270.60001,135.11296
2019-10-11,15.85427,774.33435,246.10001,133.44063
2019-10-14,15.87176,773.59003,234.39999,134.40984
2019-10-15,16.47404,744.56183,224.8,132.78505
2019-10-16,16.35159,749.77197,220.60001,132.94656
2019-10-17,16.46404,744.31372,218.60001,132.6235
2019-10-18,15.99172,765.40259,217.8,132.6235
2019-10-21,16.41406,745.55426,209.2,131.62584
2019-10-22,16.0342,763.16968,214.0,132.39551
2019-10-23,16.10917,759.19995,210.39999,132.5285
2019-10-24,16.57151,737.36676,205.5,132.26244
2019-10-25,16.94887,720.74377,195.7,131.61636
2019-10-28,17.46618,698.41437,198.5,130.41917
2019-10-29,17.06383,714.78925,198.3,130.50467
2019-10-30,17.30374,704.86505,191.2,132.41447
2019-10-31,17.31624,704.3689,195.0,134.20081
2019-11-01,17.78607,685.26483,182.0,133.78772
2019-11-04,18.10345,672.85962,182.7,132.02679
2019-11-05,18.12594,672.36334,187.8,130.54201
2019-11-06,18.01099,676.33307,186.8,131.33197
2019-11-07,18.19342,669.88232,184.39999,128.95245
2019-11-08,18.40834,661.69489,178.5,128.40993
2019-11-11,18.33087,664.67218,177.8,128.49559
2019-11-12,18.48082,658.96576,174.7,129.08574
2019-11-13,18.45333,659.95813,176.0,129.92326
2019-11-14,18.44833,660.20624,172.39999,131.2654
2019-11-15,18.7957,648.04913,161.2,131.1226
2019-11-18,18.89317,644.07947,160.8,131.36055
2019-11-19,18.97064,642.0946,163.2,132.45512
2019-11-20,18.63826,653.75549,165.39999,133.82582
2019-11-21,18.49331,658.46954,166.39999,132.98819
2019-11-22,18.54329,656.73279,158.7,133.15948
2019-11-25,19.18556,633.41095,148.5,133.54971
2019-11-26,19.30052,630.18561,145.39999,134.33023
2019-11-27,19.69038,617.53223,144.2,133.94002
2019-11-29,19.42797,625.96783,148.39999,133.65443
2019-12-02,18.8032,646.31238,158.7,131.87245
2019-12-03,18.38085,660.20624,174.3,134.63748
2019-12-04,18.65325,650.2821,162.39999,133.29308
